corpus,path,class_dir,group_dir,bytes,sha256
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/beada910-9db5-4261-9336-0bd9bbc53b9a.jpg,pylorus,anatomical-landmarks,856896,1beadf824a25f93da2634ee410a375b535c702a1a37faf0fbc8e4df2c142bc04
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/beb069f4-fc83-473f-8831-36ee13402748.jpg,pylorus,anatomical-landmarks,756177,860ccea76e0c0620468d8f43cfd365a5c4a77094552cd77f6fbe3d4c0674d211
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/bf432dc5-9e27-4cf9-a6ad-a0cf043a732c.jpg,pylorus,anatomical-landmarks,855638,855adbed93655e3ac7a167dd233eae949d1ec6b2f7d528b81fbbf05277360ee3
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/bf8d1941-c2a5-4c68-84a5-0449a761f1ca.jpg,pylorus,anatomical-landmarks,762878,e11cd93082e006f9951dc07393ec97d7c75eacc2de8d6a6ddafe4c6c83d71554
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/bffaa9f0-77c0-4533-a09a-fa4664faab1a.jpg,pylorus,anatomical-landmarks,216981,345e27f953730276c5c291d110ccfdc6b2205b79b2fef4f70fbbdffa09b72ac4
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/bffaacdb-efe6-4529-bf20-4b07ab1eda0e.jpg,pylorus,anatomical-landmarks,217661,150051024def2dec9ae0b04138f2f8bc8d640d66f01a4c94425bab42d9867e30
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c078314b-8fcc-4ddc-8a48-14fa37a67b25.jpg,pylorus,anatomical-landmarks,721436,cf60f9eb7dc158be13511ca547259249fe7556f567fa23d200ada188ddcef8d0
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c136516c-c6bd-4550-9e9f-a1651ef7825a.jpg,pylorus,anatomical-landmarks,898793,d8339474671f5d92744a98972d69d7034592d73c426c35ce9c6da8795c442683
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c16c1cc6-d379-4211-b297-6db4bea46f63.jpg,pylorus,anatomical-landmarks,806893,7393356d2fdc678455fb960228cdf5f9cdbf2bcdd80bfeb811406f9a92c08731
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c1906651-9ad4-4a72-ae91-c1e59a0d6552.jpg,pylorus,anatomical-landmarks,892006,4fe198674d887034ab5e479d2ce382dbb79980b001a43a6076a658e7a54180df
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c1f4bb83-7410-4ae4-bd0e-3465e7c4e2aa.jpg,pylorus,anatomical-landmarks,736607,817c67f987156d76f2266e96f715aa01c2f5be1f15ddb1abaf9e2304b94343c0
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c23b3830-51cd-4880-bf4e-af8f9be3bb9d.jpg,pylorus,anatomical-landmarks,850124,d107d08213523700046a6bfdb4f01710b259e9a0282505775e1c59bb0d048709
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c26e768a-d7de-4651-ba14-36592ba821e0.jpg,pylorus,anatomical-landmarks,713833,98b582c4b38af976ff93bf35809b3acbc19cd7d0bfa1406dd0df9ade92a4a85c
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c2769726-a326-4a72-ad66-ab8edf0ec06f.jpg,pylorus,anatomical-landmarks,988955,94ef7536e1d383cc3885df8480d9494f523d9e9f80d439c155876c90dc7bdf1c
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c28d4c04-6c1b-4821-aefa-ebd15c39bbe4.jpg,pylorus,anatomical-landmarks,1143220,9cf1fe344eac5e4791737c1c81370208c5cf082caefeda4903121490bf8704b7
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c2ce2925-da08-46db-897b-3070da52c010.jpg,pylorus,anatomical-landmarks,873510,0b17b01186c9490230bdc628de8872ff03adbfae0adc5463b47cb777eb6d4fe8
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c350a9da-0117-4d83-835d-0a1bc4a7d293.jpg,pylorus,anatomical-landmarks,966965,9a336039c37d5248a8791a5d4db8a8af7db81594844f446cdb059a5af14537f7
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c35aece4-d789-4582-8bf2-c92c1cf16e03.jpg,pylorus,anatomical-landmarks,720433,14a64ce3f8e64b8464f6d543076e9c53f3acf29f0df6d0ad42b63643001c8384
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c3dbb5f2-a7b9-4806-b8bd-8eb0bc1f4019.jpg,pylorus,anatomical-landmarks,747072,903ea6c5d68bef53347a3d9f0d29f93a317413d016787707cd7f1ab69e36be30
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c43a3de0-083c-4ca0-a277-66266848273e.jpg,pylorus,anatomical-landmarks,225749,6518004526373744e034b6a0df81b82a5d4a72b592c2fe99328a66a063129a54
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c4724548-a2e2-468f-9f9b-0e657a4abe16.jpg,pylorus,anatomical-landmarks,733919,f6888e8f71cc76181814b0f0909942ad181e4d9a13031b16c7a951a20ac5b8c0
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c4c9fb68-fa04-4ebe-9718-ba89fa847eab.jpg,pylorus,anatomical-landmarks,999488,89669ce83c8d1234eec84dc883f94b8b732601ce9d83d5ebfa6537a1ee93af85
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c4d5a209-02d4-4dd0-8534-666f82b69d6c.jpg,pylorus,anatomical-landmarks,931973,c79a27a8df593be018f2882f90901f8c3505d1a3eae7b966e2a948550ee1e112
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c57b9d33-ace7-4bb8-8fd8-0ec8e4164e42.jpg,pylorus,anatomical-landmarks,839706,68c80efe8be71046e84f5181e1c059f4721c83ffb11f908a81fcdacef71eb34c
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c58f35f3-e653-45cd-9156-1d34187f1888.jpg,pylorus,anatomical-landmarks,1216898,3e533984c8e11ebdb3ee02a1a37a52887332c0ddb657382d5e9d29ec599dd1d2
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c5d4f30e-0f6d-40c9-9a87-9e38efe26bb5.jpg,pylorus,anatomical-landmarks,845538,4469e6b42a4df4c6d40d96efdde73e97c11b8785b0da2afec3cba67bee37db2a
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c646f943-1cfa-471f-b8cf-9f981ab38552.jpg,pylorus,anatomical-landmarks,811279,3431390c364b05651aed23fde7d628c336a9e79e5a6b5910a3f315a1a5532d98
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c6673b0d-c1f6-4aac-b8dc-c47c1ba1fa47.jpg,pylorus,anatomical-landmarks,1039834,c3808690fc84be4ed117b4fe966562931e36c22536499f82a97b6948e56a8411
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c668647d-2acb-4314-b07b-e62be72b3ee3.jpg,pylorus,anatomical-landmarks,768581,11da9ac6e433f3544a01ee98e0f950048700020bd10c490aba3e7f4bd3c59260
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c69b41eb-8c61-42a7-8120-644cf77627d3.jpg,pylorus,anatomical-landmarks,927867,03a1351e73f0b977a10fb03121f7bc9ba2dda5870636cc4b8bc5fed1b9aa3534
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c711eed5-76ad-436d-a3a7-688609c95e84.jpg,pylorus,anatomical-landmarks,851163,96438f885922a20480c4274137b27e1a4cfcf211418386b1e57415bb1cb90141
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c719ac42-0fcc-4d9f-9817-9e162ef80718.jpg,pylorus,anatomical-landmarks,732476,e7f3933c21950e0a8ed982ef8efb41a3ba66f877257288aa3648812d5996eb6a
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c79a6ea7-562c-4bdc-bdab-616fec937927.jpg,pylorus,anatomical-landmarks,738159,25eb6cc0e46c2399d4ecd601d05c2a504de4d641685ac6db49482af57c1fcca5
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c79c39df-f720-40f7-bfb2-01c4c70600b7.jpg,pylorus,anatomical-landmarks,833179,45b5752d488e642f3cdb89cf4f84008640fe179c29a1874cae2ee47590b30ac0
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c7bde70a-3a2e-4431-9cd8-d6a9579e2b23.jpg,pylorus,anatomical-landmarks,838375,20b1c1e0d4414e494c4679baf0c5b334827c8fd14d274d0520309b18be47ae71
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c7feb6dd-2dc1-4f2d-a6fd-378346fab17e.jpg,pylorus,anatomical-landmarks,742292,27ad52e5cc21797b87d429cbb9a1d9eacb616b3f4f71e6651cba194ab7b65d7e
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c84cc851-a142-4d72-ac5c-257051c06919.jpg,pylorus,anatomical-landmarks,682652,bfc7057e478b3495e9988154ced85db9774b7bfd15dd7e6e899a6e4684021693
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c87098df-04a0-4778-b186-2a80d738c633.jpg,pylorus,anatomical-landmarks,955827,834cca0437f95b7198e5ae51e278b69989b66e444998a4733110b61c4a466b6c
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c8cb3c53-8eb3-4075-871a-170764da9940.jpg,pylorus,anatomical-landmarks,710102,c038d1527b6f2de60eca4cd6eac45dcd97164c6bf2c32b341ff3aef5cfc10efb
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c8d28cda-f3ce-4fd1-bc36-b3f6bc0255b6.jpg,pylorus,anatomical-landmarks,731226,2b6509c98a561c0a74780c454faa5ed4ec5abe5074eb25c1328c582dba6bf56f
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/c940cd3e-871a-4fd9-8388-1defbf7bbc06.jpg,pylorus,anatomical-landmarks,715627,1b1a2227af08de94953a5c8661aae07b0ad7f84e5526db893dedb66c53d69940
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/ca0d5598-2e81-4400-8e34-85cc2446e776.jpg,pylorus,anatomical-landmarks,808995,c3084bea5fc7adda9947f438701833c34c14d77b4bcff62cf6b22e7e1f8304d9
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/ca48f7ab-864f-42e6-8a28-b6c205c38968.jpg,pylorus,anatomical-landmarks,915248,f7b9b4a32a0a3997d857de27e1aae07061a686fbfdcf5500ea086d0a57d60e37
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/ca600394-2286-4fe6-8b3d-d56caa774b4a.jpg,pylorus,anatomical-landmarks,810081,a80341f24b4247897f1be59e27253a3bc7c6e074c760b6183812fe91d6bf8812
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/ca602bff-7af4-4ed1-8557-27362be1035b.jpg,pylorus,anatomical-landmarks,916080,6eb67bb3d9feb68b8d3d210b6ec67295495f7a4d8817dbb0027b3a9c39a4780c
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/ca96858e-77f4-449e-aa11-1b172f6436e9.jpg,pylorus,anatomical-landmarks,977841,1870a6c2f780b6462f9985d8354ab8ff7e02473ae64f78021765c588f2369285
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/ca971e47-caf0-4b73-9f82-fddd0ad0d8fd.jpg,pylorus,anatomical-landmarks,708385,493b6dcbc5449b5b0f135ac2195136e4e29b81cce9f78c0d252123f3db1a8d8f
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/caab826e-8653-4132-b998-622dac15ebe1.jpg,pylorus,anatomical-landmarks,787177,60fe93d568601a512cd02f653424eb550b705205f0ab8a215efe55f81a77e219
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cab12058-0fb0-4f2f-b09f-ba127d6bb242.jpg,pylorus,anatomical-landmarks,685523,9677253b4e2ac09c48104c6222d96e339833aae2d2880390b7d571af56d37ff7
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cabc05b0-8981-4447-8538-21227e3b3f00.jpg,pylorus,anatomical-landmarks,836789,9fdd41328f50e65c21ec3d49794b5dc17f13f42a08f80d18ee3a226f13a13146
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cad2b04f-9e3a-4baf-876d-97b4d9e0ea18.jpg,pylorus,anatomical-landmarks,868051,db65052a55f89a51d2cee8fa6c801bd7cc11cca1b258f4b6a7ce8587e1464f29
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cad8aaf9-a3b1-4e05-96ef-8efe82d2c4ba.jpg,pylorus,anatomical-landmarks,765894,d97ec1627288f3a1d491eedeac2fff4e56246ca935fa0371bc7eb2ed5363f505
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cb18c7c0-020f-4241-b4d6-3a7a21bc1e37.jpg,pylorus,anatomical-landmarks,821306,d3c256309916fd85f7bb2b18a51665bda01d6ee915e48aeb00633528e9d97089
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cb7e1ca3-f5b6-446f-85e8-1c17b566ca31.jpg,pylorus,anatomical-landmarks,672104,64e5e3eb7a73f079a84ce9210006440cbfd3270722091b47e3312840f6a71429
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cbafa3ac-14f2-4ea4-a599-8f61a7f01d68.jpg,pylorus,anatomical-landmarks,883030,e8b6e995b0fda7d26baa09a0ae5477d30e2adff450a3f08c3c927b55f0a0c687
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cc3923e2-1a69-4db8-ae43-ec4b877c8df6.jpg,pylorus,anatomical-landmarks,904110,b1bbf9a93c96059bf32c48c4ec54f3ba9b3dfbbfe8078e5ff7051b0e78856c68
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cc395e5f-1da9-428e-aa5b-afffb370e9f2.jpg,pylorus,anatomical-landmarks,722109,def412cb3ea8d3364a2c4a8b823f115f19e1884fbe491a31c3ec09a8bcfd9b11
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/ccbc733c-b041-4104-89e5-d47ead6013c8.jpg,pylorus,anatomical-landmarks,737386,a791818cbb10ae4568ee5599ed58f4179dc8f78e07dddec3d7bdcc8093a86b52
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cd8c1737-1c5c-4701-8aa4-cf8dd1d4c159.jpg,pylorus,anatomical-landmarks,748282,51bc156f5505f8aea7225178bafca08d7b6f5713f170bf24c3ee05de49c7c5b6
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cdb9323a-d888-46ad-8d38-776c372392bb.jpg,pylorus,anatomical-landmarks,698616,415881f4ee9ef68c2548e4a1ba8a7b969002eec4ba3b54d0e88200d37180a37a
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cdbd8649-2d3d-4e1a-a88a-c0e8be64f4a9.jpg,pylorus,anatomical-landmarks,836574,c4dc46b70210fba6cd878fc678e9cf032db2fcb3fe93c8775c95cbb5de214c8b
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cdfc0f1f-aa6b-4878-a335-072620997b34.jpg,pylorus,anatomical-landmarks,916623,4a15efd583de6cfb4bd9c3dbec4d8a9b90b2510078ca5ade70d77a038ba9d387
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cebd5aa8-7a60-4f40-8dda-b3f88dfeab2a.jpg,pylorus,anatomical-landmarks,742934,55d982d6fcf6d310304d51e502bbc89a139641261abdaea8798b925642a140cc
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cec049ac-a08f-4ab9-bb67-9ec4769e163d.jpg,pylorus,anatomical-landmarks,708555,2ed57947af9f4d9f92652b71b80734a8bf71ed388c906e7e0c9fcb51e61cc53f
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/ceeda237-d834-4fa0-9504-b49014be04c9.jpg,pylorus,anatomical-landmarks,748611,110ff4972d120171d5bc13d684439e34ec87015f6bd4873fd1a2d803adef9dcb
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cf12a422-427a-4c2d-b55b-b4210fa00a58.jpg,pylorus,anatomical-landmarks,662822,24a9fff3e03e088b366b36469f221d18e7c015b63c668cfe5910b26d11498fab
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cf1f5428-70ad-4c52-ad39-37296617f9f8.jpg,pylorus,anatomical-landmarks,761805,49183ce170fd847247e1c9817c087cc87c20630290d6b422d8d40f317e27509c
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/cfd45971-6dd3-4a4a-9987-27bbdd6dd291.jpg,pylorus,anatomical-landmarks,671456,693ee7d76e3df0738217d4f129b7400630d341ff3bfe60946238d7a30d0e0cfe
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d038d798-7700-4984-8e83-8e0c8e32c889.jpg,pylorus,anatomical-landmarks,739791,8e9d3cf6a195effee1e9b7790b1c1d930ea9d1ca97efd63e7e622b227ea11e11
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d153fe3f-5855-4f2e-b0ab-39f8f53cde46.jpg,pylorus,anatomical-landmarks,737507,bb6842e5961d61a7669fa2914bd0c1afd40f0eb3cf70b1e87af75def7302beea
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d168eef2-b74f-4d8a-b946-57653e7d8017.jpg,pylorus,anatomical-landmarks,854009,7de05a8515f35f4d305110d8aec54a4709321652ec1d32f1ae3747b9ea748c52
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d1a4f75b-3d77-4c38-8b2b-c3d048d1e7bb.jpg,pylorus,anatomical-landmarks,838114,9d85f7d74854643386d535b29ebbe6a997efde7914d97871acb0998a87b0b7f4
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d1d6a338-53f4-4f64-991f-c9bde40ec8bb.jpg,pylorus,anatomical-landmarks,687922,8c1328dff2921c7a8df190871a4c963b2a5d571d6cf52ad844af3014ac63f21b
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d21d00f7-6c7d-44c5-9087-8bf53b5d9192.jpg,pylorus,anatomical-landmarks,994560,593a7173ec2afcb3a9f641d76fa02f6b12d237858fff47a2589edc160cd283c7
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d22aed14-74bb-436a-905e-40c91635fb43.jpg,pylorus,anatomical-landmarks,752162,27d7fa37214c4a3209c8ea0c10154ba878f789bf614666ecc2ac4dcb2ac2bf71
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d283a811-7332-4548-b5fb-eaeca15df2b2.jpg,pylorus,anatomical-landmarks,727126,271050d4564ec563ced8fabc5aa7396e65a87256e13c0ade9e2dc81b54a9c6fe
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d2b76979-36dd-4efc-893f-4f5dde37f949.jpg,pylorus,anatomical-landmarks,903515,8ea52db7200521f71d5ec931f7cf36706ced2cd0b2c5e231cc925c63d7fcff01
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d31080aa-aeb9-4308-91fe-40614d3de604.jpg,pylorus,anatomical-landmarks,735986,909cb10efb3d03304a90d524abda29808f9dd718857df267a44df7ec690148e1
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d3174614-8728-441d-b427-1462d72939d1.jpg,pylorus,anatomical-landmarks,758843,9a75cbdcc9b171861639c1e0e0050d6b5e73eca6fef0712c2f6bdaa891cfef91
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d33b1fcc-74c7-4100-af59-b9a611e7279e.jpg,pylorus,anatomical-landmarks,705902,4c2bef54468495de0f9cf5f84173c55a17bfe916dfd2aafb40efc164cdec8de6
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d364cab1-5ab5-4661-a2fd-442bba09907c.jpg,pylorus,anatomical-landmarks,752808,fce3151af10e2c7c82d1b36bb87797955d871935a2178df9d4004041c3a2cbc4
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d37340e0-7811-48c2-b001-d2a0eb1e0a4c.jpg,pylorus,anatomical-landmarks,774491,a443b5932de590592c3784d443a228d9b7034dedce9d8872966462864956d3c9
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d3b72bff-4907-4a46-80c9-5a213942bc4f.jpg,pylorus,anatomical-landmarks,878542,fff7745757c438103640acc77af5ae2811cb324091f6844f19dc41811d4536fa
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d47b4a5d-9f24-420c-bc0c-742b8525a6d0.jpg,pylorus,anatomical-landmarks,992454,ba1026e573c614091fd5bca3104732927978e42c03e3257fcbd6a9071a2d4e05
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d49c96ba-6741-4942-b125-b71b7fe3d307.jpg,pylorus,anatomical-landmarks,713076,7c2d6739cc404dd7578460428407ec3d5c6c0424ff7b57a478c620b8688a9015
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d4caada0-8143-497c-8b7e-cc77a48ac3e6.jpg,pylorus,anatomical-landmarks,854781,971f4195be086894ecbb89b095ddb7d25d733eca5136249e6398defdc963b3d2
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d50639ea-41a0-4f13-aa4f-5aab2d331d06.jpg,pylorus,anatomical-landmarks,755751,93124733e99828fba003eab046fd242836044d30c2a39b5f4fe16a1e1aeb85f9
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d55cf974-80a9-4852-ba49-40b039523aff.jpg,pylorus,anatomical-landmarks,692326,f51e3ce191bcc7ae67c1ef93e43fb7587fd630513c4ff2018f6f1effcb73774c
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d59c6257-93aa-4761-8271-9708136b52e1.jpg,pylorus,anatomical-landmarks,730793,95d6b3d5a1438aeced2fbb1afbb6e0deb589011256069e9a90f151dec757b8c4
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d5b555b4-60a4-4387-910a-a77f84f811a1.jpg,pylorus,anatomical-landmarks,703164,43bd7a67ada9b7166fcb93342e717de0f1db442e2583b37ad96c4454709fd974
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d62a14d8-5965-4039-9c44-b47451c841d7.jpg,pylorus,anatomical-landmarks,859434,7b5d7c486b43df25f55a12e796cdb428818a81755e743050e160563aaaf2e0d0
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d6477eed-7510-4eb4-a6ab-f3a0c4a603f7.jpg,pylorus,anatomical-landmarks,793868,dddf4119d7657db502724a1f10e656c966e9b8ae00a95c765e1b62fcb3928a66
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d6e62846-9e4d-40cb-8047-d15117229e05.jpg,pylorus,anatomical-landmarks,904454,ece83f5bafed08e109769113ae6db2e84fc2f37460bb6ea6cc08438a28fa10a8
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d6f4c0a5-f0b9-4bbf-ba50-97966bc1857b.jpg,pylorus,anatomical-landmarks,881586,c6f77e7251cab9083b1b74a2c24199478f896deb58c214305430c8ca583b14e9
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d71e0a5d-0d8b-4d43-8f52-170d224da79b.jpg,pylorus,anatomical-landmarks,743705,456c1939ebb85f476624bd46a0772158533637242b34356448df47cf41cf80ac
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d7b1304d-09e1-42f5-b3b9-bb3caa2f4115.jpg,pylorus,anatomical-landmarks,776746,a11ba573973707f47d6b685b3296f8b1d0335877065f47df10e30017da2d67bc
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d7b29ffa-e6bf-4517-95c2-02c20d38d8c0.jpg,pylorus,anatomical-landmarks,689262,76fc48b8191b4c92e12a6a49ecdb5883b3f0a8cab1233967f995138df368c770
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d7e795ba-d4d0-45df-8f48-5ddeb615ab87.jpg,pylorus,anatomical-landmarks,971797,86d17f5d1644d0c2ed9ec6b4559e27354834349202158d4c5e6b6e2ac6fa5dae
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d7ff2186-7e6e-4449-8155-1b94d872f780.jpg,pylorus,anatomical-landmarks,889498,bf8608cf6640d036a20c819cfe4a7c7f0761120d4964925320938ee29de68d55
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d82daa25-b3af-419b-99c2-5e85f7c99c8c.jpg,pylorus,anatomical-landmarks,748436,067f1627d2c63d8768bbbf3024dfaee43bcfbe4e5e3038411d8048715dd4ee56
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d8a3e950-4fa3-4cd0-8cb1-eca326d09769.jpg,pylorus,anatomical-landmarks,815110,136d74bc62e8353f842e607497f7bd502c77080f1fcea68fe55dc76bbae31a75
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d8b0fb8e-6b54-4f55-b9b3-e6b3c8573a0a.jpg,pylorus,anatomical-landmarks,756092,72cb9304038209894d23c69957489047fe7c8f8c5999c37fa1ff526102a2345f
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d8b5da08-a9f6-4473-8fc9-0a29226bb8d0.jpg,pylorus,anatomical-landmarks,754311,500a3a163ae6a4b140f70134bbd01bbc4e334432b4110ea23f29082fdfef4181
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d918c514-bf28-41f1-a3f0-7b5522fb90bf.jpg,pylorus,anatomical-landmarks,927966,e49c0f765a8da88ce9fe41699227272f6aadddfb8ae4754e63dcb2ed7623de4b
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d91fc6b8-82a1-405e-9263-cec6b57a9cb8.jpg,pylorus,anatomical-landmarks,743338,a76ba32762612d82f67b422e4da0f61f092f331b07ab17e71f10d791c2ab6007
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d9b77dd1-e99c-48e9-bf6a-eb807169fd5f.jpg,pylorus,anatomical-landmarks,740972,81be992d5c48519bcb9cc448d0574e6f2777a353c10eb3ef58f1cb036dd03f82
hyperkvasir,labeled-images/upper-gi-tract/anatomical-landmarks/pylorus/d9c166cf-ea4e-4777-85cb-23c1eafdd631.jpg,pylorus,anatomical-landmarks,749340,689e113f517f886ee7ab71e51bf76e4fc1c296120b70f4a69c762ef44088f6e1
